query_id,family,length,method,retrieval_type,use_guidance,guidance_mode,use_dsr,k,neighbor_families,family_purity,top1_family_match,avg_similarity,sensitivity,ppv,f1,embed_query_time,retrieval_time,folding_time,total_time,heldout_family
16S_rRNA-Aquifcae-AB267428,16S_rRNA,1075,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|RNaseP|SRP|group_I_intron|RNaseP|group_I_intron|group_I_intron|RfamFamily|group_I_intron|tRNA|group_I_intron|RNaseP|SRP|group_I_intron,0.0,0,0.07810778432155367,0.5337620578778135,0.46629213483146065,0.4977511244377811,1.9717347139994672,0.0007037280001895851,0.0,1.9724384419996568,16S_rRNA
16S_rRNA-Bacilli-AB186306,16S_rRNA,779,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|RfamFamily|RNaseP|tmRNA|tmRNA|group_I_intron|RfamFamily|5S_rRNA|5S_rRNA|RNaseP|group_I_intron|RfamFamily|RfamFamily|SRP,0.0,0,0.04096503628927389,0.576271186440678,0.5619834710743802,0.5690376569037656,1.2181325370002014,0.0005936100005783373,0.0,1.2187261470007797,16S_rRNA
16S_rRNA-Bacilli-DQ401243,16S_rRNA,503,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|5S_rRNA|RfamFamily|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|tRNA|RfamFamily|tRNA,0.0,0,0.03049866886388781,0.4899328859060403,0.6239316239316239,0.5488721804511278,1.2499922819997664,0.000581834999138664,0.0,1.250574116998905,16S_rRNA
16S_rRNA-Actinobacteria-AB184724,16S_rRNA,1473,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|tRNA|tRNA|SRP|group_I_intron|tRNA|SRP,0.0,0,0.04254035668602454,0.3400900900900901,0.31524008350730687,0.3271939328277357,1.2081743010003265,0.0006510269995487761,0.0,1.2088253279998753,16S_rRNA
16S_rRNA-Alphaproteobacteria-D14513,16S_rRNA,1475,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|tRNA|group_I_intron|5S_rRNA|RNaseP|group_I_intron|group_I_intron|tRNA|tRNA|tRNA,0.0,0,0.04728302858207003,0.5188470066518847,0.5176991150442478,0.5182724252491695,1.8230280329999005,0.0006535989996336866,0.0,1.8236816319995341,16S_rRNA
16S_rRNA-Actinobacteria-AJ746069,16S_rRNA,815,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|SRP|SRP|SRP|SRP|SRP|tRNA|SRP|SRP|tRNA|SRP|tRNA,0.0,0,0.042194959531828856,0.11428571428571428,0.13270142180094788,0.12280701754385964,1.2249511700001676,0.0005945720004092436,0.0,1.2255457420005769,16S_rRNA
16S_rRNA-Aquifcae-DQ398785,16S_rRNA,424,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|RfamFamily|tmRNA|tmRNA|tmRNA|tmRNA|tmRNA|RNaseP|group_I_intron|tRNA|SRP|tmRNA|tmRNA|tmRNA,0.0,0,0.05216672309020416,0.61,0.46564885496183206,0.528138528138528,1.2491682139998375,0.0005753790001108428,0.0,1.2497435929999483,16S_rRNA
16S_rRNA-Aquifcae-AY193014,16S_rRNA,501,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|RfamFamily|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA,0.0,0,0.05297440321906636,0.6046511627906976,0.527027027027027,0.5631768953068591,1.228796517999399,0.0005632250004055095,0.0,1.2293597429998044,16S_rRNA
16S_rRNA-Bacilli-AY640306,16S_rRNA,847,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|tRNA|tRNA|tRNA|5S_rRNA|tRNA|RfamFamily|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|tRNA,0.0,0,0.028495322274226027,0.54,0.5113636363636364,0.5252918287937743,1.237809016999563,0.0006101010003476404,0.0,1.2384191179999107,16S_rRNA
16S_rRNA-Actinobacteria-AB167246,16S_rRNA,1417,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|tRNA|tRNA|RfamFamily|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|RfamFamily,0.0,0,0.038143866023327054,0.28537735849056606,0.28741092636579574,0.28639053254437874,1.8756721119998474,0.0006414370000129566,0.0,1.8763135489998604,16S_rRNA
16S_rRNA-Alphaproteobacteria-AY225395,16S_rRNA,1344,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|group_I_intron|tRNA|tRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|group_I_intron|group_I_intron|group_I_intron,0.0,0,0.04773115540139518,0.5555555555555556,0.48498845265588914,0.5178791615289766,1.2388266490006572,0.0005716559999200399,0.0,1.2393983050005772,16S_rRNA
16S_rRNA-Actinobacteria-AY900245,16S_rRNA,502,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,SRP|tRNA|tRNA|5S_rRNA|SRP|5S_rRNA|SRP|SRP|SRP|SRP|RfamFamily|RfamFamily|tRNA|5S_rRNA,0.0,0,0.04595520385722729,0.28225806451612906,0.3645833333333333,0.3181818181818182,1.224413506000019,0.0006178829999043955,0.0,1.2250313889999234,16S_rRNA
16S_rRNA-Bacilli-DQ486946,16S_rRNA,979,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|tRNA|tRNA|tRNA|5S_rRNA|5S_rRNA|RfamFamily|RfamFamily|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA,0.0,0,0.028704674567834845,0.43846153846153846,0.41304347826086957,0.4253731343283582,1.5254632330006643,0.0006303509999270318,0.0,1.5260935840005914,16S_rRNA
16S_rRNA-Bacilli-AY631056,16S_rRNA,1372,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|RfamFamily|5S_rRNA|tRNA|5S_rRNA|tRNA,0.0,0,0.04580458526121488,0.4206730769230769,0.42475728155339804,0.4227053140096618,1.8089158650000172,0.0005647839998346171,0.0,1.8094806489998518,16S_rRNA
16S_rRNA-Alphaproteobacteria-AM114404,16S_rRNA,1388,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|RfamFamily,0.0,0,0.050233693727079524,0.4033816425120773,0.3938679245283019,0.39856801909307876,1.2107126800001424,0.0006046910002623918,0.0,1.2113173710004048,16S_rRNA
16S_rRNA-Alphaproteobacteria-X79726,16S_rRNA,1385,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,SRP|group_I_intron|RfamFamily|tmRNA|group_I_intron|group_I_intron|group_I_intron|RNaseP|RNaseP|tmRNA|group_I_intron|RNaseP|group_I_intron|group_I_intron,0.0,0,0.05715489117033771,0.2725060827250608,0.27053140096618356,0.2715151515151515,1.2261668929995722,0.0006209410003066296,0.0,1.2267878339998788,16S_rRNA
16S_rRNA-Bacilli-DQ401214,16S_rRNA,569,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,5S_rRNA|RfamFamily|tRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA,0.0,0,0.032120112866095535,0.3793103448275862,0.35714285714285715,0.3678929765886288,1.2525979950005421,0.0006428879996747128,0.0,1.2532408830002169,16S_rRNA
16S_rRNA-Actinobacteria-D45051,16S_rRNA,1462,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA,0.0,0,0.060635229593751915,0.3722466960352423,0.3730684326710817,0.37265711135611906,1.2029088129993397,0.00061740799992549,0.0,1.2035262209992652,16S_rRNA
16S_rRNA-Actinobacteria-DQ375800,16S_rRNA,1313,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,5S_rRNA|RfamFamily|tRNA|SRP|5S_rRNA|5S_rRNA|RfamFamily|5S_rRNA|tRNA|SRP|tRNA|SRP|SRP|SRP,0.0,0,0.04876901236112745,0.23433242506811988,0.2369146005509642,0.23561643835616441,1.2230296569996426,0.0005885769996893941,0.0,1.223618233999332,16S_rRNA
16S_rRNA-Mollicutes-L33735,16S_rRNA,1435,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RNaseP|group_I_intron|group_I_intron|tmRNA|group_I_intron|group_I_intron|group_I_intron|group_I_intron|group_I_intron|group_I_intron|group_I_intron|group_I_intron|tmRNA|RfamFamily,0.0,0,0.08410060770805738,0.32304038004750596,0.3076923076923077,0.31517960602549255,1.8380561240001043,0.0006911500004207483,0.0,1.838747274000525,16S_rRNA
16S_rRNA-Actinobacteria-DQ521381,16S_rRNA,1436,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|group_I_intron|group_I_intron|group_I_intron|tRNA|group_I_intron|group_I_intron|tRNA|group_I_intron|group_I_intron|RNaseP|group_I_intron|SRP|tRNA,0.0,0,0.04761795997928956,0.4676258992805755,0.42207792207792205,0.44368600682593856,1.2302209449999282,0.0006769249994249549,0.0,1.2308978699993531,16S_rRNA
16S_rRNA-Bacilli-L37596,16S_rRNA,1498,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|5S_rRNA|tRNA|tRNA,0.0,0,0.03198632843430797,0.3646288209606987,0.36784140969163,0.3662280701754386,1.238077281999722,0.0006135720004749601,0.0,1.2386908540001969,16S_rRNA
16S_rRNA-Bacilli-DQ643113,16S_rRNA,600,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|RfamFamily|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA,0.0,0,0.04182433939285841,0.3548387096774194,0.3353658536585366,0.34482758620689663,1.225055333000455,0.0006121489996075979,0.0,1.2256674820000626,16S_rRNA
16S_rRNA-Bacilli-AY278609,16S_rRNA,1504,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA,0.0,0,0.046912568426785574,0.43231441048034935,0.42950108459869846,0.43090315560391734,1.256562744999428,0.0007746520004729973,0.0,1.257337396999901,16S_rRNA
16S_rRNA-Actinobacteria-AJ488565,16S_rRNA,1461,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA,0.0,0,0.0493633436618079,0.32666666666666666,0.3068893528183716,0.31646932185145316,1.293283590000101,0.0009317519998148782,0.0,1.2942153419999158,16S_rRNA
16S_rRNA-Bacilli-AJ841849,16S_rRNA,411,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA,0.0,0,0.037091588646347,0.5340909090909091,0.5662650602409639,0.5497076023391813,1.4246003680000285,0.0009734189998198417,0.0,1.4255737869998484,16S_rRNA
16S_rRNA-Actinobacteria-X92618,16S_rRNA,1474,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|RfamFamily|tRNA|tRNA|tRNA|tRNA|5S_rRNA|tRNA|tRNA|tRNA|tRNA|tRNA|tRNA,0.0,0,0.05131479322837552,0.31788079470198677,0.3018867924528302,0.3096774193548387,1.2971190930002194,0.0007500499996240251,0.0,1.2978691429998435,16S_rRNA
16S_rRNA-Mollicutes-DQ411470,16S_rRNA,583,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,group_I_intron|group_I_intron|tmRNA|group_I_intron|group_I_intron|RfamFamily|RfamFamily|tmRNA|group_I_intron|group_I_intron|group_I_intron|RfamFamily|group_I_intron|RfamFamily,0.0,0,0.08781218171575408,0.6242424242424243,0.569060773480663,0.5953757225433526,1.3336712229993282,0.0009581750000506872,0.0,1.3346293979993789,16S_rRNA
16S_rRNA-Actinobacteria-AY999850,16S_rRNA,1421,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|tRNA,0.0,0,0.034991508750219065,0.3381294964028777,0.3078602620087336,0.3222857142857143,1.9762249199993676,0.0008438509994448395,0.0,1.9770687709988124,16S_rRNA
16S_rRNA-Bacilli-AY986507,16S_rRNA,1540,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|RfamFamily|tRNA|group_I_intron|tRNA|tRNA|group_I_intron|5S_rRNA|tRNA|group_I_intron|RfamFamily|5S_rRNA,0.0,0,0.03462538783498158,0.4050632911392405,0.3942505133470226,0.3995837669094693,1.3335695280002255,0.0008192160003090976,0.0,1.3343887440005346,16S_rRNA
16S_rRNA-Bacilli-U02923,16S_rRNA,319,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,5S_rRNA|tRNA|group_I_intron|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|RfamFamily|group_I_intron|5S_rRNA|tRNA,0.0,0,0.04051757734735172,0.5441176470588235,0.5967741935483871,0.5692307692307692,1.9387147010002082,0.0010969049999403069,0.0,1.9398116060001485,16S_rRNA
16S_rRNA-Alphaproteobacteria-DQ377753,16S_rRNA,1351,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|RfamFamily|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|5S_rRNA|SRP|5S_rRNA|tRNA,0.0,0,0.04130464303222635,0.5116883116883116,0.4613583138173302,0.4852216748768473,1.97137210100027,0.0009705420006866916,0.0,1.9723426430009567,16S_rRNA
16S_rRNA-Actinobacteria-AY741363,16S_rRNA,1402,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|tRNA|5S_rRNA|group_I_intron|tRNA|group_I_intron|SRP|group_I_intron,0.0,0,0.04071890941553725,0.43564356435643564,0.3876651982378855,0.41025641025641024,1.3032494969993422,0.0008341189995917375,0.0,1.304083615998934,16S_rRNA
16S_rRNA-Actinobacteria-AJ620368,16S_rRNA,1514,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|5S_rRNA|tRNA|tRNA|tRNA|5S_rRNA|tRNA|tRNA|tRNA|5S_rRNA,0.0,0,0.03925357517764212,0.5197368421052632,0.488659793814433,0.5037194473963869,1.8820123049999893,0.0009030010005517397,0.0,1.882915306000541,16S_rRNA
16S_rRNA-Bacilli-AB064841,16S_rRNA,531,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|5S_rRNA|5S_rRNA|RfamFamily|RNaseP|5S_rRNA|5S_rRNA|RfamFamily|SRP|5S_rRNA|SRP|5S_rRNA|tmRNA|5S_rRNA,0.0,0,0.033843084576229955,0.3157894736842105,0.3779527559055118,0.3440860215053763,1.3359515160000228,0.0007992299997567898,0.0,1.3367507459997796,16S_rRNA
16S_rRNA-Bacilli-AY871103,16S_rRNA,1503,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|group_I_intron|tRNA|group_I_intron|tRNA|5S_rRNA|group_I_intron|group_I_intron|group_I_intron|RfamFamily|group_I_intron|group_I_intron|RfamFamily|group_I_intron,0.0,0,0.0381851800045766,0.551948051948052,0.5172413793103449,0.5340314136125655,1.3079337580002175,0.0008357599999726517,0.0,1.3087695180001901,16S_rRNA
16S_rRNA-Actinobacteria-AY999885,16S_rRNA,1407,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|SRP|SRP|SRP,0.0,0,0.04057920667231898,0.40786240786240785,0.3577586206896552,0.3811710677382319,1.93943078600023,0.0009119529995587072,0.0,1.9403427389997887,16S_rRNA
16S_rRNA-Bacilli-AB188210,16S_rRNA,1545,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|5S_rRNA|tRNA|tRNA|5S_rRNA|tRNA,0.0,0,0.03545186405761469,0.4117647058823529,0.4336283185840708,0.42241379310344823,1.3198257980002381,0.0008061089993134374,0.0,1.3206319069995516,16S_rRNA
16S_rRNA-Actinobacteria-DQ887328,16S_rRNA,1495,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA,0.0,0,0.04253079357424409,0.3223684210526316,0.3075313807531381,0.3147751605995717,1.928065778999553,0.0008778020001045661,0.0,1.9289435809996576,16S_rRNA
16S_rRNA-Mollicutes-L33764,16S_rRNA,1396,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|group_I_intron|group_I_intron|RfamFamily|RfamFamily|tmRNA|RfamFamily|group_I_intron|RfamFamily|RfamFamily|group_I_intron|RfamFamily|RfamFamily|tmRNA,0.0,0,0.07692475085550042,0.38235294117647056,0.35944700460829493,0.37054631828978624,1.305777618999855,0.0008851310003592516,0.0,1.3066627500002141,16S_rRNA
16S_rRNA-Bacilli-AY632055,16S_rRNA,644,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|tRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA,0.0,0,0.03813581380963008,0.19298245614035087,0.1907514450867052,0.19186046511627905,1.3265824740001335,0.0010690580002119532,0.0,1.3276515320003455,16S_rRNA
16S_rRNA-Bacilli-AB192368,16S_rRNA,958,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|tRNA|tRNA|5S_rRNA|tRNA|RfamFamily|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|tRNA|tRNA,0.0,0,0.02897140508064086,0.648,0.5472972972972973,0.5934065934065934,1.951253946000179,0.0009140209995166515,0.0,1.9521679669996956,16S_rRNA
16S_rRNA-Bacilli-X60617,16S_rRNA,1420,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|group_I_intron|group_I_intron|RNaseP|group_I_intron|group_I_intron|group_I_intron|RfamFamily|RNaseP|group_I_intron|group_I_intron|tmRNA|tmRNA|tmRNA,0.0,0,0.056260434794106376,0.33095238095238094,0.33253588516746413,0.3317422434367541,1.298932292000245,0.000822268000774784,0.0,1.2997545600010199,16S_rRNA
16S_rRNA-Alphaproteobacteria-AY387307,16S_rRNA,932,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|5S_rRNA|tRNA|5S_rRNA|5S_rRNA|5S_rRNA,0.0,0,0.0720601422077924,0.39768339768339767,0.40234375,0.4,1.289115385000514,0.0008455159995719441,0.0,1.2899609010000859,16S_rRNA
16S_rRNA-Bacilli-Z84577,16S_rRNA,1473,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|group_I_intron|group_I_intron|tRNA|group_I_intron|group_I_intron|RNaseP|5S_rRNA|5S_rRNA|tRNA|group_I_intron|group_I_intron|tRNA,0.0,0,0.03429827037807759,0.5205479452054794,0.48822269807280516,0.5038674033149171,1.3187333920004676,0.0009800970001379028,0.0,1.3197134890006055,16S_rRNA
16S_rRNA-Bacilli-DQ923431,16S_rRNA,825,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,tRNA|tRNA|tRNA|tRNA|tRNA|5S_rRNA|tRNA|tRNA|tRNA|tRNA|5S_rRNA|RfamFamily|tRNA|5S_rRNA,0.0,0,0.036450118825075824,0.3767441860465116,0.32793522267206476,0.35064935064935066,1.264322195999739,0.0008270870002888842,0.0,1.265149283000028,16S_rRNA
16S_rRNA-Alphaproteobacteria-U06473,16S_rRNA,1441,rnafm_faiss_guided_k14_lofo,faiss,1,consensus,0,14,RfamFamily|tRNA|tRNA|tRNA|tRNA|tRNA|group_I_intron|5S_rRNA|group_I_intron|tRNA|tRNA|tRNA|tRNA|tRNA,0.0,0,0.045755104300896174,0.4233409610983982,0.4166666666666667,0.4199772985244041,1.2889699420002216,0.0008261110006060335,0.0,1.2897960530008277,16S_rRNA
